ID,TITOLO,DATA,COD.ISTAT COMUNE,COMUNE,PROVINCIA,DESCRIZIONE,CATEGORIA
61,B&B S.Teresa di Gallura,2013-11-19 20:02:00,104022,Santa Teresa Gallura,Olbia-Tempio,B&B  VI SEGNALIAMO LA NOSTRA DISPONIBILITA AD ACCOGLIERE GRATUITAMENTE CHIUNQUE SIA VITTIMA DELLA SITUAZIONE CHE STA VIVENDO LA NOSTRA AMATA TERRA SARDA,2.3 Posti letto
59,Locanda Siamaggiore,2013-11-19 20:01:00,95056,Siamaggiore,Oristano,"Locanda a Siamaggiore , 99 posti letto per gli sfollati.",2.3 Posti letto
56,b&b a Castelsardo 6 posti letto,2013-11-19 19:59:00,90023,Castelsardo,Sassari,b&b a Castelsardo 6 posti letto,2.3 Posti letto
51,"Raccolta indumenti, pale, stivali, guanti etc. per Olbia",2013-11-19 19:52:00,90064,Sassari,Sassari,"Alcune associazioni di Sassari stanno promuovendo questa raccolta come richiesto da alcuni ragazzi di Olbia. Fino alle 22 di oggi continua la raccolta presso l'ex Q di Sassari (ex questura, sotto i giardini di viale Mancini). Domattina alle 8 partirà il fuoristrada con i materiali raccolti",2.1 Raccolta beni
50,Coperte & Indumenti,2013-11-19 19:45:00,92009,Cagliari,Cagliari,"Per chiunque abbia bisogno, metto a disposizione coperte pesanti e indumenti.",2.1 Raccolta beni::2.6 Altro utile ai soccorsi
46,"Raccolta cibo e coperte, Alghero",2013-11-19 19:41:00,90003,Alghero,Sassari,"PUNTO DI RACCOLTA X ALGHERO   SI RACCOLGONO COPERTE, CIBO A LUNGA CONSERVAZIONE E SCATOLE, IL TUTTO VERRA' PORTATO IN EX QUESTURA A SASSARI DOMATTINA.",2.3 Posti letto
44,locali comunali e la struttura ricettiva di Monte Pirastru,2013-11-19 19:43:00,90044,Nughedu San Nicolò,Sassari,"NUghedu San Nicolò [SS] Il nostro paese vista la drammatica situazione,mette a disposizione della Protezione Civile e di chiunque ne avesse necessita,i locali comunali e la struttura ricettiva di Monte Pirastru.",2.3 Posti letto
42,B&bB Assemini,2013-11-19 19:41:00,92003,Assemini,Cagliari,b&b offresi posti letto gratuiti,2.3 Posti letto
37,Oliena ponte crollato,2013-11-19 18:38:00,91055,Oliena,Nuoro,Sulla SS129 risulta crollato il ponte al Km 25.,1.5 DANNI ALLE INFRASTRUTTURE E AI TRASPORTI::5. PROBLEMI AL TRAFFICO
34,Numero di telefono per assistenza a malati e disabili,2013-11-19 18:16:00,104017,Olbia,Olbia-Tempio,"Sardegna,Unitalsi ha attivato telefono per assistenza a malati e disabili: 800062026",4. RIFERIMENTI DI SOCCORSO
31,Sospese le lezioni all'Università di Cagliari,2013-11-19 18:03:00,92009,Cagliari,Cagliari,Sospese per la giornata del 20/11 tutte le attività didattiche presso l'Università di Cagliari,3. EVACUAZIONI::6. NOTIZIE
29,OSPITALITA' GRATUITA,2013-11-19 17:53:00,107009,Iglesias,Carbonia-Iglesias,posti letto in struttura alberghiera,2.3 Posti letto
28,Offerta servizi albergo/ristorante,2013-11-19 17:45:00,95038,Oristano,Oristano,"HOTEL ORISTANO
la direzione dell'albergo mette a disposizione posti letto e pasti, secondo le necessita e le possibilità.",2.3 Posti letto::2.4 Cibo e pasti
25,Evacuazione scuole di Porto Torres,2013-11-19 17:15:00,90058,Porto Torres,Sassari,Evacuate le scuole di Porto Torres,3. EVACUAZIONI::6. NOTIZIE
24,Evacuazione Palmas Arborea,2013-11-19 17:10:00,95006,Arborea,Oristano,"AAA Ordine di evacuazione di tutta la borgata di Tiria e delle seguenti vie del centro di Palmas Arborea: : VIA PAULI MAIORI, VIA GRAMSCI, VIA DELEDDA, VIA GARIBALDI E VICO GRAMSCI.",3. EVACUAZIONI::6. NOTIZIE
22,Numero di telefono per soccorsi a San Gavino,2013-11-19 16:53:00,106014,San Gavino Monreale,Medio Campidano,Per il coordinamento dei soccorsi a SAN GAVINO è stato attivato un numero ....,4. RIFERIMENTI DI SOCCORSO
21,Raccolta cibo e coperte Alghero,2013-11-19 16:51:00,90003,Alghero,Sassari,"PUNTO DI RACCOLTA X ALGHERO SI RACCOLGONO COPERTE, CIBO A LUNGA CONSERVAZIONE E SCATOLE, IL TUTTO VERRA' PORTATO IN EX QUESTURA A SASSARI DOMATTINA.",2.1 Raccolta beni::2.4 Cibo e pasti
20,Compagnia navale,2013-11-19 16:15:00,104017,Olbia,Olbia-Tempio,"La Compagnia navale... mette a disposizione di soccorritori, volontari e parenti che avessero necessità di raggiungere amici e familiari che risiedono nelle zone dichiarate in stato di emergenza, passaggi gratuiti* da e per la Sardegna. I camion e i mezzi di soccorso destinati dal Continente alla Sardegna saranno trasportati gratuitamente*. Allo stesso modo, anche gli sfollati che risiedono nei comuni colpiti, potranno usufruire di passaggi gratuiti* per ricongiungersi a parenti o conoscenti sul Continente

Tutti i passeggeri prenotati da e per la Sardegna nel periodo dal 18 al 25 novembre potranno, entro il 10 dicembre, richiedere il rimborso senza penale** del biglietto, oppure riutilizzarlo, sempre entro la stessa data**. Anche i passeggeri che hanno già acquistato un biglietto da e per la Sardegna, con partenza fino al 10 dicembre, potranno richiedere gratuitamente lo spostamento del viaggio.",2.2 Mezzi di trasporto::6. NOTIZIE
19,Evacuazione policlinico Monserrato,2013-11-19 15:52:00,92109,Monserrato,Cagliari,"La protezione civile sta evacuando la cittadella universitaria, tutte le lezioni sono sospese, NON venite a Sestu-Monserrato, NON intasate l'uscita di studenti e lavoratori.
Al Policlinico stanno annullando visite ed esami NON urgenti, ripeto NON urgenti, i dirigenti stanno facendo evacuare anche medici e impiegati, NON venite se non c'è urgenza o VERIFICATE telefonicamente.
NON c'è pericolo per la struttura nè per i Ricoverati, è solo per NON INTASARE L'USCITA. Ci Sono Medici di guardia, infermieri e ausiliari a disposizione.",6. NOTIZIE
15,"Pirri, scoppia una condotta idrica",2013-11-19 14:24:00,92009,Cagliari,Cagliari,Via Riva Villasanta chiusa al traffico,5. PROBLEMI AL TRAFFICO
14,Numeri per segnalazioni e aiuti,2013-11-19 13:55:00,104017,Olbia,Olbia-Tempio,"Oltre al 115, ecco alcuni numeri per segnalazioni e aiuti",4. RIFERIMENTI DI SOCCORSO
13,Chiusura tratto di strada,2013-11-19 13:51:00,90064,Sassari,Sassari,SS. 389 VAR e' stata chiusa al traffico dal km 32+000 al km 39+000 a causa di smottamento del corpo stradale che interessa l'intera carreggiata in corrispondenza del km 32+000,5. PROBLEMI AL TRAFFICO
12,Chiusura tratto di strada,2013-11-19 13:48:00,104017,Olbia,Olbia-Tempio,Nella  SS. 131 dcn uno smottamento al km 67+900 ha provocato la chiusura nel tratto fra i km 60+000 e 70+000 in direzione Olbia-Nuoro,5. PROBLEMI AL TRAFFICO
11,Tunnel di Olbia bloccato,2013-11-19 13:46:00,104017,Olbia,Olbia-Tempio,"impercorribiile anche il tunnel nell'abitato di Olbia  - SS. 127 - è bloccata dal km 3+500 al km 10+000, sempre per allagamenti.",5. PROBLEMI AL TRAFFICO
9,Rallentamenti e strada bloccata,2013-11-19 13:39:00,90064,Sassari,Sassari,rallentamenti: - SS. 125 - è chiusa fra i km 268+000 e 271+500 a causa di allagamenti,5. PROBLEMI AL TRAFFICO
8,Strade bloccate,2013-11-19 13:36:00,91051,Nuoro,Nuoro,Secondo l'ultimo bollettino emesso stamattina restano bloccati tratti della strada statale 389 Nuoro-Lanusei.,5. PROBLEMI AL TRAFFICO
6,Danno ponte (barriere),2013-11-19 11:55:00,106018,Serramanna,Medio Campidano,"Barriere protettive del ponte danneggiate. Il ponte è sito nel comune di Serramanna, SP106, nei pressi della Loc. S. Maria (Fiume Mannu)",5. PROBLEMI AL TRAFFICO
2,Edifici pubblici Nughedu (SS),2013-11-19 10:54:00,90044,Nughedu San Nicolò,Sassari,"NUghedu San Nicolò [ss] .. messaggio urgente. Il nostro paese vista la drammatica situazione,mette a disposizione della Protezione Civile e di chiunque ne avesse necessita,i locali comunali e la struttura ricettiva di Monte Pirastru",4. RIFERIMENTI DI SOCCORSO
